Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","178.16033","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","176.783645","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","172.882009","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","197","Sierra Leone","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","173.24007","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","106.025285","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","106.200449","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","105.958404","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","105.645232","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.721667","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.7567","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.812965","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","106.091104","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","106.43294","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","106.765221","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","106.670738","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","200","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","106.840594","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","107.2969","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","107.4384","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","108.5701","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","108.6408","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","109.4896","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","110.1261","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","109.7725","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","109.8432","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","110.2676","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","109.7725","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","109.7725","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","199","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","109.631","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","106.26","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","106.4","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","106.22","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","106.03","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","108.58","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.91","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","108.79","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","108.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","107.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","107.74","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","108.02","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","198","Slovenia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","108.06","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","100.323283","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.225621","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.826359","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.623652","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","100.123037","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.123037","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.225621","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.524759","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.624882","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.52599","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.926482","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","25","Solomon Islands","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.225621","X","International reliable sources","base year is 2015"
